@relation mnl1 
@attribute hammerforce numeric
@attribute sensor1 numeric
@attribute sensor2 numeric
@attribute class {'1','3','4','5','6','7'}
@data
0.109331,-0.005872,-0.006284,6
0.344204,-0.013384,-0.011747,7
0.063693,-0.00436,-0.000672,1
-0.031544,0.012351,0.014858,3
0.10228,0.015435,0.003798,4
0.202258,-0.012005,0.005124,5
0.113223,0.009859,-0.006284,6
0.341904,-0.01569,-0.072779,7
0.061749,-0.00436,0.0104,1
-0.037623,0.006444,-0.007488,3
0.109486,-0.00624,0.005453,4
0.209392,-0.012005,0.009055,5
0.117116,0.005929,0.002267,6
0.339619,0.005019,-0.103295,7
0.071504,-0.013656,-0.001897,1
-0.031544,0.008409,0.010377,3
0.114284,0.006402,-0.004451,4
0.207009,0.00016,-0.004678,5
0.105426,0.013788,-0.002022,6
0.332733,-0.001884,-0.149119,7
0.065649,-0.001264,-0.005587,1
-0.028514,-0.005394,0.012617,3
0.111877,0.028077,0.003798,4
0.209392,-0.001861,-0.010549,5
0.107379,0.005929,0.010819,6
0.328148,-0.00419,-0.011747,7
0.063693,-0.002817,-0.008045,1
-0.028514,-0.003417,0.003685,3
0.107079,-0.00624,0.005453,4
0.202258,0.004228,-0.010549,5
0.107379,-0.011772,0.023661,6
0.328148,0.000407,-0.072779,7
0.069548,0.000278,-0.005587,1
-0.028514,-0.009336,-0.000781,3
0.109486,-0.000819,0.002155,4
0.202258,0.014371,-0.000747,5
0.107379,-0.005872,0.015109,6
0.325848,0.011907,-0.026955,7
0.067605,0.006479,-0.001897,1
-0.028514,-0.003417,-0.005262,3
0.10228,-0.004429,0.002155,4
0.202258,0.018426,0.014925,5
0.105426,0.005929,-0.010574,6
0.335034,0.032617,0.018769,7
0.065649,0.000278,-0.001897,1
-0.031544,-0.005394,-0.029834,3
0.109486,-0.015272,0.00875,4
0.204625,0.004228,-0.008597,5
0.111271,-0.013731,0.010819,6
0.335034,-0.00419,-0.011747,7
0.075403,0.008021,-0.010503,1
-0.037623,0.014328,-0.009728,3
0.119082,-0.013461,-0.001143,4
0.202258,0.012337,0.009055,5
0.119068,-0.001942,-0.006284,6
0.330433,-0.006481,-0.042263,7
0.059793,-0.001264,-0.001897,1
-0.028514,0.006444,-0.011954,3
0.107079,-0.009851,-0.001143,4
0.204625,0.002194,-0.000747,5
0.113223,0.003958,-0.006284,6
0.332733,0.00731,0.003561,7
0.067605,-0.001264,-0.001897,1
-0.028514,0.012351,-0.018661,3
0.109486,0.008214,0.003798,4
0.199874,0.006248,0.007089,5
0.105426,0.003958,-0.019126,6
0.328148,0.000407,0.034077,7
0.073447,-0.00436,-0.009278,1
-0.034594,0.006444,-0.005262,3
0.107079,0.011824,0.013702,4
0.204625,0.020447,0.003171,5
0.107379,-0.00783,-0.002022,6
0.330433,-0.00419,0.034077,7
0.067605,0.000278,-0.003129,1
-0.022414,0.006444,-0.016435,3
0.111877,0.013635,0.003798,4
0.199874,0.00016,0.001205,5
0.109331,-0.003901,-0.023416,6
0.330433,-0.001884,-0.057571,7
0.075403,-0.01056,-0.009278,1
-0.028514,0.012351,-0.007488,3
0.104687,-0.00263,0.010404,4
0.21176,0.014371,0.011007,5
0.109331,-0.003901,0.006529,6
0.328148,0.000407,-0.011747,7
0.065649,0.000278,-0.005587,1
-0.031544,0.008409,-0.014195,3
0.104687,-0.00804,0.007096,4
0.199874,0.020447,-0.012515,5
0.105426,-0.005872,0.006529,6
0.332733,0.021116,0.079901,7
0.071504,-0.009008,0.005477,1
-0.034594,0.004467,-0.023127,3
0.109486,-0.00263,0.013702,4
0.202258,0.002194,-0.002713,5
0.109331,-0.001942,-0.006284,6
0.332733,0.00731,0.003561,7
0.071504,-0.007455,-0.008045,1
-0.034594,0.016293,-0.023127,3
0.099873,-0.01165,0.000501,4
0.207009,-0.003895,-0.008597,5
0.109331,0.003958,0.002267,6
0.337319,-0.013384,0.034077,7
0.069548,-0.001264,-0.020342,1
-0.040673,-0.021175,-0.005262,3
0.104687,-0.009851,-0.004451,4
0.202258,-0.009984,0.005124,5
0.113223,0.005929,0.032212,6
0.335034,-0.01569,-0.026955,7
0.065649,0.012669,-0.009278,1
-0.037623,0.000525,-0.014195,3
0.111877,-0.015272,0.005453,4
0.204625,-0.012005,-0.006631,5
0.111271,0.011817,0.010819,6
0.330433,-0.011093,-0.057571,7
0.067605,0.008021,0.000561,1
-0.034594,0.000525,-0.007488,3
0.111877,0.004603,0.002155,4
0.202258,-0.020114,-0.008597,5
0.107379,0.013788,-0.006284,6
0.330433,-0.001884,-0.026955,7
0.067605,-0.001264,-0.00682,1
-0.037623,-0.015256,-0.005262,3
0.107079,0.006402,0.005453,4
0.207009,0.002194,-0.000747,5
0.107379,-0.003901,0.019371,6
0.330433,-0.024885,-0.011747,7
0.069548,0.008021,0.003019,1
-0.040673,0.000525,-0.005262,3
0.111877,-0.00263,0.002155,4
0.199874,0.014371,0.001205,5
0.107379,0.005929,0.002267,6
0.330433,-0.00419,-0.042263,7
0.067605,0.003383,0.004252,1
-0.040673,0.010386,0.008151,3
0.109486,0.000993,0.002155,4
0.199874,0.022481,-0.008597,5
0.107379,0.001987,0.002267,6
0.330433,0.025714,0.034077,7
0.071504,0.001831,-0.000672,1
-0.049802,0.014328,0.008151,3
0.109486,0.010025,-0.001143,4
0.209392,0.006248,-0.004678,5
0.111271,-0.009801,0.015109,6
0.330433,0.00731,-0.026955,7
0.067605,-0.009008,-0.008045,1
-0.040673,0.00249,0.005911,3
0.104687,-0.00624,-0.006094,4
0.204625,0.010303,-0.000747,5
0.113223,-0.025532,0.010819,6
0.335034,-0.013384,-0.011747,7
0.063693,0.000278,0.004252,1
-0.037623,0.00249,0.017084,3
0.109486,-0.00263,0.002155,4
0.197507,-0.003895,-0.010549,5
0.107379,-0.023561,0.027922,6
0.330433,-0.011093,-0.011747,7
0.067605,0.006479,0.000561,1
-0.037623,0.022212,0.005911,3
0.111877,0.004603,0.007096,4
0.209392,-0.00795,0.007089,5
0.113223,-0.011772,-0.014864,6
0.335034,0.005019,-0.057571,7
0.063693,-0.002817,0.000561,1
-0.040673,-0.007372,-0.005262,3
0.111877,0.010025,-0.002797,4
0.199874,0.002194,0.007089,5
0.119068,-0.001942,-0.014864,6
0.332733,0.023407,0.079901,7
0.067605,0.003383,0.003019,1
-0.040673,0.008409,-0.003022,3
0.116675,0.006402,0.002155,4
0.207009,0.004228,-0.012515,5
0.111271,-0.013731,-0.019126,6
0.330433,0.009616,-0.011747,7
0.067605,0.015764,0.004252,1
-0.043723,0.022212,0.003685,3
0.119082,-0.009851,-0.014344,4
0.202258,-0.005916,0.011007,5
0.111271,0.005929,-0.031967,6
0.332733,0.005019,0.079901,7
0.067605,0.004926,-0.000672,1
-0.046753,0.00249,-0.023127,3
0.107079,-0.00624,0.010404,4
0.199874,-0.00795,0.003171,5
0.105426,-0.013731,-0.027677,6
0.332733,-0.00419,0.049385,7
0.073447,0.000278,0.004252,1
-0.046753,0.000525,-0.020901,3
0.109486,-0.01165,-0.011046,4
0.207009,0.00016,0.009055,5
0.107379,-0.001942,-0.027677,6
0.323563,0.032617,0.110417,7
0.071504,0.003383,0.007934,1
-0.046753,-0.011314,0.003685,3
0.109486,-0.015272,-0.011046,4
0.204625,0.008282,0.009055,5
0.109331,0.007887,-0.002022,6
0.330433,0.023407,-0.042263,7
0.065649,0.003383,-0.004354,1
-0.037623,-0.017233,0.02155,3
0.107079,-0.00804,-0.007749,4
0.21176,0.004228,0.005124,5
0.111271,0.007887,-0.014864,6
0.330433,0.002713,0.079901,7
0.073447,0.000278,0.0104,1
-0.040673,-0.003417,-0.009728,3
0.109486,-0.015272,-0.001143,4
0.214143,-0.003895,-0.010549,5
0.107379,-0.001942,0.002267,6
0.325848,-0.006481,0.201965,7
0.063693,-0.001264,0.000561,1
-0.040673,0.00249,0.005911,3
0.111877,-0.00263,-0.004451,4
0.209392,0.004228,-0.002713,5
0.105426,0.000029,-0.002022,6
0.325848,0.00731,0.186757,7
0.065649,0.006479,-0.000672,1
-0.040673,0.000525,-0.005262,3
0.109486,-0.00263,-0.007749,4
0.21176,-0.00795,-0.000747,5
0.113223,0.001987,-0.006284,6
0.328148,0.023407,0.018769,7
0.071504,0.003383,0.003019,1
-0.046753,-0.005394,0.003685,3
0.121489,0.006402,-0.002797,4
0.207009,0.00016,0.005124,5
0.109331,-0.009801,0.010819,6
0.325848,0.000407,0.049385,7
0.067605,-0.01056,-0.000672,1
-0.043723,-0.001452,0.017084,3
0.116675,0.006402,-0.006094,4
0.197507,0.00016,0.011007,5
0.105426,0.000029,-0.014864,6
0.325848,0.011907,-0.011747,7
0.071504,0.011127,0.005477,1
-0.037623,-0.003417,0.003685,3
0.119082,-0.000819,0.003798,4
0.209392,0.010303,0.007089,5
0.115163,-0.001942,0.006529,6
0.321263,-0.00419,0.003561,7
0.065649,-0.009008,-0.004354,1
-0.040673,-0.007372,-0.003022,3
0.119082,0.002792,-0.007749,4
0.199874,0.002194,-0.006631,5
0.113223,-0.003901,0.010819,6
0.330433,-0.001884,0.049385,7
0.061749,0.000278,-0.004354,1
-0.043723,-0.003417,-0.000781,3
0.111877,0.004603,0.002155,4
0.204625,0.00016,0.012973,5
0.113223,-0.001942,-0.002022,6
0.330433,-0.013384,-0.103295,7
0.061749,-0.005912,0.00671,1
-0.040673,-0.013278,0.005911,3
0.114284,-0.00804,0.005453,4
0.209392,0.00016,0.003171,5
0.111271,-0.015702,0.006529,6
0.330433,0.000407,-0.042263,7
0.065649,-0.01056,0.003019,1
-0.046753,0.004467,0.005911,3
0.107079,-0.004429,-0.001143,4
0.214143,-0.003895,0.003171,5
0.105426,-0.009801,0.015109,6
0.330433,-0.011093,0.125725,7
0.071504,-0.007455,-0.003129,1
-0.040673,-0.003417,0.008151,3
0.119082,-0.004429,-0.002797,4
0.21176,-0.00795,-0.000747,5
0.107379,-0.001942,-0.010574,6
0.330433,-0.008787,-0.011747,7
0.065649,0.009574,0.001786,1
-0.055882,-0.001452,0.003685,3
0.116675,-0.000819,0.005453,4
0.209392,0.00016,0.003171,5
0.111271,0.000029,-0.019126,6
0.328148,0.014213,-0.026955,7
0.067605,-0.009008,0.004252,1
-0.040673,-0.003417,0.019324,3
0.119082,-0.000819,0.002155,4
0.204625,-0.003895,0.003171,5
0.105426,-0.003901,0.027922,6
0.323563,0.011907,0.064593,7
0.069548,-0.01056,-0.004354,1
-0.046753,-0.001452,0.003685,3
0.111877,-0.004429,0.010404,4
0.209392,0.002194,-0.014467,5
0.107379,0.009859,0.032212,6
0.328148,0.000407,0.064593,7
0.067605,-0.013656,0.005477,1
-0.040673,0.000525,0.003685,3
0.126288,0.010025,0.012048,4
0.207009,-0.00795,0.001205,5
0.107379,0.011817,0.027922,6
0.330433,0.002713,-0.072779,7
0.063693,-0.002817,0.007934,1
-0.040673,0.022212,0.012617,3
0.123881,0.004603,-0.001143,4
0.204625,-0.003895,-0.010549,5
0.101534,-0.001942,0.036474,6
0.325848,0.028005,-0.057571,7
0.071504,-0.002817,0.000561,1
-0.043723,0.006444,0.012617,3
0.133493,0.013635,0.003798,4
0.207009,0.004228,-0.004678,5
0.109331,-0.023561,0.036474,6
0.328148,-0.00419,-0.042263,7
0.067605,-0.001264,-0.001897,1
-0.028514,0.014328,0.005911,3
0.126288,0.004603,-0.001143,4
0.209392,0.018426,0.003171,5
0.111271,-0.005872,-0.027677,6
0.335034,0.014213,-0.072779,7
0.069548,0.003383,0.004252,1
-0.046753,0.02419,0.014858,3
0.119082,-0.004429,0.003798,4
0.209392,0.006248,-0.008597,5
0.111271,-0.005872,-0.006284,6
0.325848,-0.001884,-0.057571,7
0.067605,0.009574,-0.000672,1
-0.049802,0.004467,0.012617,3
0.114284,0.004603,0.003798,4
0.209392,0.020447,0.007089,5
0.113223,-0.003901,-0.010574,6
0.328148,-0.001884,-0.118603,7
0.059793,-0.002817,-0.004354,1
-0.040673,-0.003417,0.017084,3
0.114284,-0.013461,0.005453,4
0.214143,0.016392,0.003171,5
0.105426,-0.013731,0.002267,6
0.325848,0.009616,-0.072779,7
0.067605,-0.007455,-0.012968,1
-0.040673,-0.007372,-0.005262,3
0.121489,-0.00263,0.003798,4
0.204625,0.010303,0.014925,5
0.107379,-0.005872,-0.031967,6
0.325848,0.005019,-0.011747,7
0.067605,0.015764,-0.001897,1
-0.040673,0.010386,-0.005262,3
0.119082,0.010025,0.000501,4
0.204625,0.008282,0.011007,5
0.109331,-0.021602,-0.006284,6
0.335034,-0.008787,-0.118603,7
0.067605,0.001831,0.000561,1
-0.040673,-0.013278,0.017084,3
0.119082,0.010025,0.007096,4
0.207009,0.006248,0.009055,5
0.103487,-0.003901,0.015109,6
0.328148,0.00731,-0.133811,7
0.065649,0.008021,-0.000672,1
-0.040673,0.004467,0.005911,3
0.114284,0.017246,-0.004451,4
0.204625,0.008282,-0.002713,5
0.105426,-0.003901,-0.006284,6
0.330433,-0.029482,-0.057571,7
0.067605,0.009574,-0.001897,1
-0.037623,-0.003417,-0.005262,3
0.116675,0.006402,-0.015998,4
0.209392,0.012337,-0.000747,5
0.105426,0.001987,0.002267,6
0.325848,0.000407,0.018769,7
0.065649,0.001831,0.003019,1
-0.037623,0.006444,-0.007488,3
0.114284,0.011824,0.000501,4
0.209392,0.010303,0.012973,5
0.097642,0.017717,-0.027677,6
0.332733,0.005019,0.003561,7
0.063693,0.009574,0.001786,1
-0.040673,-0.017233,-0.005262,3
0.123881,0.010025,0.002155,4
0.214143,0.012337,0.016891,5
0.107379,0.005929,0.015109,6
0.330433,-0.006481,-0.103295,7
0.065649,0.01887,-0.004354,1
-0.040673,-0.02314,-0.000781,3
0.114284,0.002792,0.012048,4
0.207009,0.008282,0.003171,5
0.105426,0.011817,-0.019126,6
0.323563,-0.001884,-0.149119,7
0.067605,-0.007455,-0.001897,1
-0.040673,0.006444,-0.005262,3
0.114284,0.006402,0.005453,4
0.209392,0.00016,0.014925,5
0.109331,-0.001942,0.006529,6
0.325848,-0.008787,-0.026955,7
0.071504,-0.009008,0.005477,1
-0.043723,-0.003417,-0.003022,3
0.114284,0.011824,-0.001143,4
0.21176,-0.005916,0.022775,5
0.101534,-0.00783,0.010819,6
0.328148,0.002713,0.003561,7
0.05785,-0.002817,0.005477,1
-0.034594,0.006444,-0.000781,3
0.123881,-0.015272,0.000501,4
0.21176,0.00016,0.012973,5
0.113223,0.013788,0.010819,6
0.323563,0.009616,-0.149119,7
0.063693,0.000278,0.001786,1
-0.049802,0.020248,-0.005262,3
0.111877,-0.00624,-0.001143,4
0.209392,0.018426,0.007089,5
0.103487,-0.003901,0.027922,6
0.335034,-0.008787,-0.072779,7
0.061749,-0.009008,0.000561,1
-0.037623,0.016293,-0.000781,3
0.116675,0.002792,-0.006094,4
0.21176,0.028569,0.018857,5
0.107379,0.003958,0.032212,6
0.330433,0.002713,-0.042263,7
0.067605,0.000278,0.005477,1
-0.040673,0.01827,-0.000781,3
0.109486,-0.00263,-0.004451,4
0.21176,0.00016,0.007089,5
0.105426,0.017717,0.049316,6
0.330433,0.000407,-0.088087,7
0.071504,0.012669,-0.00682,1
-0.037623,0.012351,-0.009728,3
0.114284,0.002792,-0.004451,4
0.21176,-0.00795,0.005124,5
0.107379,0.001987,0.019371,6
0.328148,0.014213,-0.103295,7
0.071504,0.021965,-0.001897,1
-0.040673,0.008409,-0.009728,3
0.111877,-0.000819,0.003798,4
0.207009,0.012337,0.005124,5
0.101534,0.000029,0.036474,6
0.325848,-0.00419,-0.164428,7
0.05785,0.003383,-0.000672,1
-0.043723,0.00249,0.017084,3
0.116675,-0.004429,-0.004451,4
0.209392,0.006248,-0.002713,5
0.103487,0.003958,0.027922,6
0.328148,0.000407,-0.057571,7
0.069548,0.004926,-0.00682,1
-0.043723,0.006444,-0.007488,3
0.111877,0.010025,0.002155,4
0.21176,0.002194,-0.004678,5
0.105426,-0.00783,0.045054,6
0.330433,0.009616,-0.026955,7
0.071504,0.004926,0.003019,1
-0.034594,-0.001452,-0.009728,3
0.116675,0.011824,0.005453,4
0.209392,0.004228,-0.010549,5
0.103487,0.009859,-0.014864,6
0.330433,0.032617,-0.011747,7
0.071504,0.004926,0.007934,1
-0.040673,-0.007372,0.017084,3
0.114284,0.010025,-0.002797,4
0.21176,0.024501,-0.012515,5
0.111271,0.009859,-0.006284,6
0.323563,-0.001884,-0.057571,7
0.061749,0.003383,-0.001897,1
-0.034594,-0.011314,0.014858,3
0.114284,0.010025,-0.006094,4
0.207009,0.018426,0.003171,5
0.103487,0.003958,0.023661,6
0.325848,-0.006481,-0.042263,7
0.067605,0.003383,0.001786,1
-0.034594,0.008409,0.026031,3
0.111877,0.013635,0.002155,4
0.21176,0.022481,0.012973,5
0.099594,-0.011772,-0.006284,6
0.332733,-0.011093,0.110417,7
0.067605,-0.001264,0.003019,1
-0.049802,-0.009336,-0.000781,3
0.116675,0.000993,0.000501,4
0.204625,0.016392,-0.000747,5
0.107379,-0.015702,0.015109,6
0.321263,0.000407,0.110417,7
0.065649,-0.007455,0.000561,1
-0.049802,-0.011314,0.010377,3
0.119082,-0.00624,-0.011046,4
0.204625,0.014371,0.007089,5
0.105426,-0.001942,0.019371,6
0.330433,0.014213,-0.072779,7
0.061749,-0.001264,0.003019,1
-0.043723,0.004467,0.012617,3
0.114284,-0.00624,0.002155,4
0.21176,0.012337,-0.004678,5
0.097642,-0.01766,-0.006284,6
0.328148,-0.008787,-0.133811,7
0.071504,0.012669,-0.003129,1
-0.037623,0.004467,-0.000781,3
0.121489,0.008214,-0.002797,4
0.202258,-0.009984,0.011007,5
0.111271,-0.001942,0.019371,6
0.328148,-0.00419,0.049385,7
0.065649,0.003383,-0.008045,1
-0.037623,0.016293,0.003685,3
0.123881,0.004603,-0.011046,4
0.209392,-0.018093,0.003171,5
0.101534,-0.013731,-0.006284,6
0.330433,0.023407,0.079901,7
0.065649,-0.009008,-0.004354,1
-0.046753,0.010386,0.008151,3
0.116675,-0.00804,0.005453,4
0.204625,0.004228,0.011007,5
0.099594,0.001987,-0.006284,6
0.330433,0.028005,0.034077,7
0.073447,0.004926,0.003019,1
-0.037623,0.016293,0.005911,3
0.111877,-0.00624,-0.004451,4
0.214143,-0.020114,-0.000747,5
0.101534,-0.009801,0.002267,6
0.328148,-0.00419,-0.057571,7
0.059793,-0.015198,-0.001897,1
-0.037623,-0.001452,0.001445,3
0.111877,0.008214,-0.001143,4
0.209392,0.006248,-0.002713,5
0.101534,-0.00783,-0.014864,6
0.330433,-0.022579,-0.118603,7
0.061749,0.000278,-0.001897,1
-0.043723,0.004467,-0.014195,3
0.114284,-0.00804,0.00875,4
0.21176,0.00016,-0.008597,5
0.101534,0.027547,-0.006284,6
0.325848,0.00731,0.064593,7
0.069548,0.000278,0.000561,1
-0.040673,0.004467,-0.014195,3
0.114284,-0.01165,0.003798,4
0.199874,0.022481,-0.006631,5
0.107379,0.001987,0.015109,6
0.335034,0.009616,0.034077,7
0.067605,0.003383,0.000561,1
-0.034594,0.000525,-0.011954,3
0.119082,0.006402,0.005453,4
0.202258,0.024501,0.012973,5
0.105426,-0.013731,0.027922,6
0.335034,0.005019,-0.255976,7
0.063693,0.004926,0.007934,1
-0.049802,-0.013278,-0.000781,3
0.109486,-0.004429,0.003798,4
0.209392,0.012337,-0.006631,5
0.105426,0.001987,0.015109,6
0.328148,-0.008787,-0.011747,7
0.063693,0.021965,-0.005587,1
-0.028514,0.006444,-0.003022,3
