0.214143,0.00016,-0.014467,5
0.214143,0.006248,0.001205,5
0.209392,0.004228,0.003171,5
0.209392,-0.001861,-0.008597,5
0.21176,-0.012005,-0.002713,5
0.216511,-0.014039,0.007089,5
0.214143,-0.020114,0.001205,5
0.207009,-0.014039,0.003171,5
0.207009,0.00016,0.001205,5
0.209392,-0.012005,0.003171,5
0.202258,0.012337,-0.002713,5
0.202258,-0.012005,0.003171,5
0.207009,-0.005916,-0.000747,5
0.209392,0.012337,0.007089,5
0.209392,-0.001861,0.005124,5
0.202258,0.010303,0.005124,5
0.209392,0.004228,0.016891,5
0.204625,-0.001861,0.011007,5
0.202258,-0.003895,0.003171,5
0.202258,-0.001861,0.009055,5
0.204625,0.00016,0.016891,5
0.209392,-0.016059,-0.000747,5
0.214143,-0.014039,-0.014467,5
0.207009,0.004228,0.014925,5
0.209392,0.006248,0.003171,5
0.202258,-0.001861,-0.002713,5
0.209392,0.008282,-0.002713,5
0.209392,0.004228,0.005124,5
0.209392,0.004228,0.001205,5
0.209392,0.004228,-0.006631,5
0.209392,0.006248,0.007089,5
0.202258,0.004228,-0.002713,5
0.202258,-0.022148,-0.008597,5
0.204625,-0.012005,-0.014467,5
0.209392,-0.003895,-0.004678,5
0.202258,0.00016,-0.002713,5
0.204625,-0.003895,-0.004678,5
0.204625,-0.001861,0.001205,5
0.202258,-0.012005,0.005124,5
0.209392,-0.012005,0.009055,5
0.207009,0.00016,-0.004678,5
0.209392,-0.001861,-0.010549,5
0.202258,0.004228,-0.010549,5
0.202258,0.014371,-0.000747,5
0.202258,0.018426,0.014925,5
0.204625,0.004228,-0.008597,5
0.202258,0.012337,0.009055,5
0.204625,0.002194,-0.000747,5
0.199874,0.006248,0.007089,5
0.204625,0.020447,0.003171,5
0.199874,0.00016,0.001205,5
0.21176,0.014371,0.011007,5
0.199874,0.020447,-0.012515,5
0.202258,0.002194,-0.002713,5
0.207009,-0.003895,-0.008597,5
0.202258,-0.009984,0.005124,5
0.204625,-0.012005,-0.006631,5
0.202258,-0.020114,-0.008597,5
0.207009,0.002194,-0.000747,5
0.199874,0.014371,0.001205,5
0.199874,0.022481,-0.008597,5
0.209392,0.006248,-0.004678,5
0.204625,0.010303,-0.000747,5
0.197507,-0.003895,-0.010549,5
0.209392,-0.00795,0.007089,5
0.199874,0.002194,0.007089,5
0.207009,0.004228,-0.012515,5
0.202258,-0.005916,0.011007,5
0.199874,-0.00795,0.003171,5
0.207009,0.00016,0.009055,5
0.204625,0.008282,0.009055,5
0.21176,0.004228,0.005124,5
0.214143,-0.003895,-0.010549,5
0.209392,0.004228,-0.002713,5
0.21176,-0.00795,-0.000747,5
0.207009,0.00016,0.005124,5
0.197507,0.00016,0.011007,5
0.209392,0.010303,0.007089,5
0.199874,0.002194,-0.006631,5
0.204625,0.00016,0.012973,5
0.209392,0.00016,0.003171,5
0.214143,-0.003895,0.003171,5
0.21176,-0.00795,-0.000747,5
0.209392,0.00016,0.003171,5
0.204625,-0.003895,0.003171,5
0.209392,0.002194,-0.014467,5
0.207009,-0.00795,0.001205,5
0.204625,-0.003895,-0.010549,5
0.207009,0.004228,-0.004678,5
0.209392,0.018426,0.003171,5
0.209392,0.006248,-0.008597,5
0.209392,0.020447,0.007089,5
0.214143,0.016392,0.003171,5
0.204625,0.010303,0.014925,5
0.204625,0.008282,0.011007,5
0.207009,0.006248,0.009055,5
0.204625,0.008282,-0.002713,5
0.209392,0.012337,-0.000747,5
0.209392,0.010303,0.012973,5
0.214143,0.012337,0.016891,5
0.207009,0.008282,0.003171,5
0.209392,0.00016,0.014925,5
0.21176,-0.005916,0.022775,5
0.21176,0.00016,0.012973,5
0.209392,0.018426,0.007089,5
0.21176,0.028569,0.018857,5
0.21176,0.00016,0.007089,5
0.21176,-0.00795,0.005124,5
0.207009,0.012337,0.005124,5
0.209392,0.006248,-0.002713,5
0.21176,0.002194,-0.004678,5
0.209392,0.004228,-0.010549,5
0.21176,0.024501,-0.012515,5
0.207009,0.018426,0.003171,5
0.21176,0.022481,0.012973,5
0.204625,0.016392,-0.000747,5
0.204625,0.014371,0.007089,5
0.21176,0.012337,-0.004678,5
0.202258,-0.009984,0.011007,5
0.209392,-0.018093,0.003171,5
0.204625,0.004228,0.011007,5
0.214143,-0.020114,-0.000747,5
0.209392,0.006248,-0.002713,5
0.21176,0.00016,-0.008597,5
0.199874,0.022481,-0.006631,5
0.202258,0.024501,0.012973,5
0.209392,0.012337,-0.006631,5
0.214143,0.026535,-0.004678,5
0.21176,0.022481,0.003171,5
0.207009,-0.001861,0.001205,5
0.209392,-0.009984,-0.016433,5
0.21176,0.002194,-0.002713,5
0.214143,0.004228,-0.002713,5
0.209392,0.004228,-0.012515,5
0.209392,0.022481,-0.004678,5
0.209392,0.010303,0.001205,5
0.207009,0.002194,0.003171,5
0.21176,-0.012005,0.009055,5
0.204625,-0.003895,-0.014467,5
0.218894,-0.009984,0.011007,5
0.209392,-0.012005,0.007089,5
0.209392,0.012337,-0.002713,5
0.209392,-0.00795,0.003171,5
0.21176,-0.005916,0.003171,5
0.209392,0.00016,0.003171,5
0.207009,0.008282,0.005124,5
0.221277,0.002194,-0.000747,5
0.209392,0.002194,0.001205,5
0.209392,0.008282,0.007089,5
0.202258,-0.009984,0.007089,5
0.21176,0.006248,0.011007,5
0.204625,0.010303,0.014925,5
0.21176,0.012337,0.005124,5
0.202258,-0.001861,0.014925,5
0.21176,0.008282,0.016891,5
0.209392,0.016392,0.007089,5
0.204625,-0.009984,0.022775,5
0.202258,0.004228,0.012973,5
0.204625,0.022481,0.001205,5
0.197507,0.014371,0.003171,5
0.204625,0.014371,0.011007,5
0.202258,0.004228,0.003171,5
0.202258,-0.00795,0.001205,5
0.204625,0.008282,0.005124,5
0.209392,0.00016,0.005124,5
